0.00299050426731507,0.11625996531699404,"[1.7578305  1.7731539  1.77732671 1.73662719 1.6663177  1.68676485
 1.65173153 1.58460328 1.54030987 1.49998776 1.4994116  1.46690675
 1.42707327 1.3877227  1.34381499 1.32844169 1.29285581 1.24714228
 1.1927522  1.12748062 1.09192909 1.0431454  0.97675562 0.90119262
 0.84545951 0.80129951 0.78759165 0.73930699 0.71952605 0.7416916 ]",0.001
0.0024997230091442666,0.11794424747227981,"[1.6783395  1.6744511  1.63878016 1.60685032 1.56907364 1.59230528
 1.5775782  1.52713652 1.50853023 1.48528114 1.46997759 1.44263895
 1.40763002 1.38409027 1.3513214  1.33845667 1.30896887 1.28260971
 1.24405765 1.19631284 1.17384983 1.14112389 1.10524229 1.04382567
 0.96791469 0.89845474 0.87371456 0.74724013 0.70041048 0.70565155]",0.001
0.002156086569962402,0.11595371038696357,"[1.53106047 1.49064437 1.43264657 1.40092743 1.34993727 1.34896004
 1.31562666 1.3402605  1.30668303 1.28655891 1.38475931 1.37989228
 1.32896805 1.30678837 1.28768175 1.31447645 1.30052273 1.28433768
 1.25993496 1.23594907 1.23944045 1.21647653 1.18328023 1.15817869
 1.12893921 1.10998084 1.06215319 1.04066156 1.02942169 1.05367121]",0.001
0.001567813075147569,0.08220244200050761,"[1.08142954 0.96554455 0.89354741 0.83047319 0.78325154 0.79643162
 0.77626351 0.8230498  0.81715408 0.82239072 0.87274167 0.96913087
 1.02142834 1.05111743 1.09836175 1.14074767 1.14276425 1.13350905
 1.11447831 1.09548911 1.07178988 1.05352245 1.02112332 0.98103025
 0.93945038 0.91332924 0.87369077 0.88942188 0.88875786 0.89660839]",0.001
0.0011428546641642848,0.07407932228374561,"[1.0929394  0.99787167 0.85968805 0.85782574 0.83115738 0.90744697
 0.85879845 0.85767958 0.89301647 0.85228886 0.90994392 0.95156882
 0.95382176 0.96051166 1.00038749 1.0450077  1.00379995 0.98320165
 0.94572702 0.92335839 0.95113196 0.89366002 0.84551546 0.84017952
 0.78455887 0.7313242  0.69511118 0.74856132 0.75149001 0.78721038]",0.001
0.0009433806496672333,0.06781111832188239,"[1.02533706 0.93890758 0.841045   0.7685557  0.68913653 0.7071774
 0.73688054 0.73349563 0.73788913 0.79226071 0.90918632 0.86175363
 0.87800171 0.89541933 0.84980221 0.85470355 0.85081288 0.85616852
 0.86939952 0.85554965 0.87873153 0.84121096 0.82485592 0.80050852
 0.78974699 0.72110721 0.72235115 0.7628232  0.77325752 0.81700636]",0.001
0.0008878696890703092,0.062162474971282425,"[0.94820919 0.84047209 0.66120823 0.60344331 0.53301283 0.59213749
 0.60258591 0.59476217 0.61288081 0.63939783 0.67717014 0.61942393
 0.62284256 0.71762523 0.66142522 0.72878302 0.71047804 0.73289524
 0.72239465 0.73598603 0.84081668 0.84679896 0.80196219 0.73712085
 0.64006659 0.60638792 0.58893994 0.57631963 0.58483847 0.6216303 ]",0.001
0.0007699756710790097,0.05779333053495241,"[0.86804731 0.77127146 0.71099936 0.68042149 0.68852321 0.78558513
 0.78407375 0.79140221 0.801438   0.80711046 0.80582533 0.74379194
 0.65188072 0.62995697 0.69687608 0.75634621 0.7552085  0.74333641
 0.73308609 0.72518082 0.72149778 0.71393207 0.69847222 0.68857328
 0.6711744  0.68246738 0.66470242 0.63193644 0.61766968 0.63425097]",0.001
0.0007459437482369443,0.05052711997635334,"[0.61707548 0.50679514 0.44356815 0.39001898 0.39132742 0.46260468
 0.46087788 0.4622352  0.46911346 0.49218115 0.54137066 0.54062365
 0.53875625 0.53222995 0.54286151 0.58003352 0.58580328 0.58737996
 0.58568134 0.60094225 0.62698887 0.63071514 0.61510374 0.58436366
 0.55592707 0.55944247 0.53766726 0.52303912 0.50275044 0.56818809]",0.001
0.0006924131081129114,0.05973648741362626,"[0.7783379  0.67213229 0.60625854 0.55898478 0.55457241 0.65740431
 0.65205459 0.68416051 0.6763925  0.68114245 0.74190895 0.73643465
 0.72032335 0.73584505 0.76888714 0.82798598 0.76519409 0.77596964
 0.81260354 0.76251997 0.85696335 0.8469984  0.79270663 0.7432321
 0.7277019  0.76387929 0.73668586 0.70597904 0.72142515 0.76104693]",0.001
0.000705194572530066,0.056326392516204596,"[0.81446903 0.65271449 0.59943084 0.54109407 0.55349756 0.6556092
 0.66326388 0.73307593 0.72080237 0.75612811 0.74425979 0.73054929
 0.70229914 0.65382283 0.67029273 0.69911426 0.70632189 0.70272601
 0.70444134 0.69763177 0.6793368  0.69543324 0.71083515 0.63748445
 0.56289076 0.55104448 0.57656465 0.57500517 0.55086026 0.59297403]",0.001
0.0006252848790027202,0.05359681711156942,"[0.84295517 0.65208766 0.60106677 0.57474838 0.6046869  0.64704499
 0.6127313  0.60693553 0.62407879 0.65693934 0.65313895 0.64069007
 0.63033359 0.67641972 0.68883041 0.68162105 0.67991741 0.67392296
 0.67225315 0.68223641 0.7368444  0.73059658 0.7261069  0.71000973
 0.64195621 0.51949925 0.4968843  0.49419734 0.55560182 0.63525416]",0.001
0.0005820039972119654,0.05033633763752795,"[0.76024914 0.67695164 0.5805001  0.55563679 0.58656976 0.54205915
 0.51325816 0.50268774 0.50624727 0.47801142 0.50004299 0.57575107
 0.5713292  0.57416062 0.53649272 0.57630747 0.5755114  0.64906106
 0.66013823 0.67795791 0.6320762  0.58388977 0.61910645 0.59941787
 0.62068259 0.61211418 0.58198179 0.59809235 0.55447187 0.57499304]",0.001
0.0005657814561855047,0.046350640746046105,"[0.69395829 0.5215453  0.45744163 0.4499958  0.41606139 0.46190116
 0.45598622 0.45408482 0.46359904 0.49064096 0.58265346 0.54334892
 0.53566911 0.53735513 0.54668282 0.58422405 0.5647121  0.59937296
 0.53150176 0.54525993 0.53486054 0.52637136 0.50781223 0.50857274
 0.54155038 0.51260635 0.49773103 0.47756442 0.50627485 0.5470928 ]",0.001
0.0005678144398455819,0.04728287120215213,"[0.64346922 0.48692006 0.41777281 0.43204945 0.42318052 0.51370586
 0.4204317  0.47506737 0.46676504 0.47804148 0.56808755 0.57486941
 0.56920152 0.56627973 0.57261771 0.57628063 0.63197773 0.64088682
 0.6555985  0.65304213 0.64506633 0.5293025  0.62621131 0.6141075
 0.64149147 0.57554013 0.56521397 0.56522188 0.46215747 0.50748114]",0.001
0.0005192230640677735,0.045099560720124596,"[0.66348883 0.49417806 0.43259531 0.40918125 0.42799898 0.4820465
 0.48863661 0.49551956 0.48674261 0.51137731 0.50043314 0.48244948
 0.47674277 0.47961121 0.49837515 0.54105033 0.55551747 0.52462865
 0.52923219 0.52547936 0.53956946 0.55855741 0.54404223 0.51191989
 0.52758135 0.50678061 0.48372041 0.46715472 0.49556919 0.584564  ]",0.001
0.0005281151239760221,0.048650750126086495,"[0.78294941 0.65889302 0.49062125 0.46044285 0.51795305 0.51893029
 0.57405329 0.56571666 0.61941878 0.58382729 0.56925211 0.59556573
 0.6040884  0.61078406 0.62625471 0.66840647 0.68185069 0.67602358
 0.62759035 0.60289147 0.6229018  0.60792456 0.53261641 0.52913924
 0.50904884 0.55431381 0.57036597 0.57891028 0.62164284 0.66714831]",0.001
0.01753216247567131,0.3126127290639334,"[3.95599191 3.95939699 3.96716015 3.99333837 3.98610151 3.99696701
 4.00116995 3.9952491  3.99067558 3.99022192 3.98126452 3.97850653
 3.96874719 3.96985359 3.96896487 3.9710207  3.97318615 3.97930498
 3.98677603 3.98923857 3.98086345 3.96847273 3.95391045 3.94544886
 3.93987568 3.94076544 3.94239572 3.94080736 3.94782688 3.94516606]",0.001
